pr_number,pr_url,pr_state,comment_type,reviewer,created_at,path,category,body
10618,https://github.com/open-telemetry/opentelemetry.io/pull/10618,merged,issue_comment,opentelemetry-pr-dashboard,2026-06-29T16:13:01Z,,bot-status,"<!-- review-guidance -->
This PR has review comments. Review suggestions, whether from maintainers or automated reviewers, aren't always correct or required. Please evaluate each comment on its merits, then make sure each thread has a clear outcome.

For example, link to the commit if you applied a suggestion, explain why it wasn't applied, or ask a follow-up question.

Automation flags a PR for human review once every review thread has a reply or is marked as resolved.

Status across open PRs is visible on the [pull request dashboard](https://github.com/open-telemetry/opentelemetry.io/issues/10567)."
10663,https://github.com/open-telemetry/opentelemetry.io/pull/10663,closed_unmerged,review_approved,chalin,2026-07-04T11:06:14Z,,version-bump-approval,"Version bumps only — no other field changes, no added or changed URLs. Per sig-practices.md (PRs from bots).

7 files bumped:
  0.219.0 -> 0.220.0  (5)
  2.8.0 -> 2.9.0  (2)"
10663,https://github.com/open-telemetry/opentelemetry.io/pull/10663,closed_unmerged,issue_comment,chalin,2026-07-04T11:10:21Z,,pr-closure,"Superseded by #10679 — same 7 `version` bumps (`0.219.0 → 0.220.0` ×5, `2.8.0 → 2.9.0` ×2), plus 53 additional registry updates."
10679,https://github.com/open-telemetry/opentelemetry.io/pull/10679,merged,review_approved,chalin,2026-07-04T11:06:14Z,,version-bump-approval,"Version bumps only — no other field changes, no added or changed URLs. Per sig-practices.md (PRs from bots).

60 files bumped:
  0.65.0 -> 0.66.0  (7)
  0.63.0 -> 0.64.0  (7)
  0.219.0 -> 0.220.0  (5)
  0.64.0 -> 0.65.0  (5)
  0.67.0 -> 0.68.0  (5)
  0.62.0 -> 0.63.0  (4)
  0.71.0 -> 0.72.0  (3)
  0.38.0 -> 0.39.0  (3)
  2.8.0 -> 2.9.0  (2)
  0.66.0 -> 0.67.0  (2)
  0.12.0 -> 0.13.0  (2)
  0.74.0 -> 0.75.0  (1)
  0.35.0 -> 0.36.0  (1)
  0.36.0 -> 0.37.0  (1)
  0.72.0 -> 0.73.0  (1)
  0.44.0 -> 0.45.0  (1)
  0.51.0 -> 0.52.0  (1)
  0.32.0 -> 0.33.0  (1)
  0.29.0 -> 0.30.0  (1)
  0.6.0 -> 0.7.0  (1)
  0.34.0 -> 0.35.0  (1)
  2.19.0 -> 2.20.0  (1)
  0.27.0 -> 0.28.0  (1)
  0.8.10 -> 0.8.11  (1)
  0.54.0 -> 0.55.0  (1)
  0.20.0 -> 0.21.0  (1)"
10705,https://github.com/open-telemetry/opentelemetry.io/pull/10705,closed_unmerged,review_changes_requested,chalin,2026-07-07T10:02:35Z,,process-workflow,"It seems that this PR was based on a very, very old commit. There are 3K+ changed files. I know that this is still in draft, but wanted to point out the invalid base."
10752,https://github.com/open-telemetry/opentelemetry.io/pull/10752,merged,issue_comment,chalin,2026-07-10T15:55:15Z,,registry-maintenance,"### Registry: drop Python Elasticsearch instrumentation

- Deleted `data/registry/instrumentation-python-elasticsearch.yml`.
- **Why:** the package was removed upstream in [opentelemetry-python-contrib#4759](https://github.com/open-telemetry/opentelemetry-python-contrib/pull/4759) (*Drop elasticsearch instrumentation*, merged 2026-07-01). Elastic’s Python client has had native OTel instrumentation since 8.13, and supported clients no longer need the contrib package. The tree URL on `main` now 404s.
- **Still listed:** the native client entry `data/registry/instrumentation-python-elasticsearch-client.yml` (Elastic’s own docs).

cc @open-telemetry/python-approvers"
10752,https://github.com/open-telemetry/opentelemetry.io/pull/10752,merged,review_approved,chalin,2026-07-10T15:58:04Z,,approval-note,LGTM once checks pass
10804,https://github.com/open-telemetry/opentelemetry.io/pull/10804,merged,issue_comment,chalin,2026-07-13T14:44:08Z,,broken-link,"Refcache update done using: `/refresh-refcache-pr-fix`

Fixed 2 dead links (Highlight vendor URL → app.highlight.io; AgentMark repo → org page), refreshed refcache — no non-2XX entries remain."
10804,https://github.com/open-telemetry/opentelemetry.io/pull/10804,merged,issue_comment,chalin,2026-07-13T15:22:58Z,,registry-maintenance,"Follow-up to the link fixes above (ca3af6d): rather than repointing, 37cdce6 retires the two entries.

- **Highlight** (vendor): highlight.io's TLS cert expired 2026-07-07 and the company has [merged into LaunchDarkly](https://highlight.io/launchdarkly-migration); it no longer exists as a standalone vendor. The repointed `app.highlight.io` URL returns 200 for *any* path (SPA catch-all), so it only masked the dead docs link. cc @Vadman97 (#3296)
- **AgentMark** (registry): the `agentmark-ai/agentmark` source repo has gone private and the npm package no longer declares a repository, so the open-source (AGPL) instrumentation entry no longer holds. The AgentMark commercial vendor listing remains. cc @kocobee (#10171)

If either project would like to be relisted (e.g. under LaunchDarkly, or with a public repo), a PR restoring the entry is welcome."
10804,https://github.com/open-telemetry/opentelemetry.io/pull/10804,merged,review_approved,chalin,2026-07-13T15:42:00Z,,approval-note,~@vitorvasc @svrnm et all: let me know if you agree with the vendor and registry removals -- see previous comment for details.~ (See next comment and Slack thread. Apologies for the noise.)
10804,https://github.com/open-telemetry/opentelemetry.io/pull/10804,merged,issue_comment,chalin,2026-07-13T16:22:15Z,,process-workflow,"This is per our documented policy, see https://opentelemetry.io/ecosystem/registry/updating/. Merging. Feedback is still welcome."
10821,https://github.com/open-telemetry/opentelemetry.io/pull/10821,merged,issue_comment,chalin,2026-07-14T10:25:53Z,,broken-link,"Refcache update done using: `/refresh-refcache-pr-fix`

Fixed the JMX receiver registry repo link (404 on main after collector-contrib#49478); re-checked cached 4XX URLs — 0 non-2XX entries remain (200: 1680, 206: 4348)."
10821,https://github.com/open-telemetry/opentelemetry.io/pull/10821,merged,inline_comment,chalin,2026-07-14T10:32:01Z,data/registry/collector-receiver-jmx.yml,registry-maintenance,"@open-telemetry/collector-maintainers - in terms of followup actions: should this entry simply be replaced instead of deprecated? 

/cc @tiffany76 @vitorvasc"
10821,https://github.com/open-telemetry/opentelemetry.io/pull/10821,merged,issue_comment,opentelemetry-pr-dashboard,2026-07-14T10:32:27Z,,bot-status,"<!-- review-guidance -->
This PR has review comments. Review suggestions, whether from maintainers or automated reviewers, aren't always correct or required. Please evaluate each comment on its merits, then make sure each thread has a clear outcome.

For example, link to the commit if you applied a suggestion, explain why it wasn't applied, or ask a follow-up question.

Automation flags a PR for human review once every review thread has a reply or is marked as resolved.

Status across open PRs is visible on the [pull request dashboard](https://github.com/open-telemetry/opentelemetry.io/issues/10567)."
10838,https://github.com/open-telemetry/opentelemetry.io/pull/10838,merged,review_approved,chalin,2026-07-15T11:47:10Z,,version-bump-approval,"Version bumps only — no other field changes, no added or changed URLs. Per sig-practices.md (PRs from bots).

3 files bumped
  v3.0.2 -> v3.1.0  (1)
  0.7.0 -> 0.7.1  (1)
  0.2.0 -> 0.2.1  (1)"
10871,https://github.com/open-telemetry/opentelemetry.io/pull/10871,merged,review_approved,chalin,2026-07-17T09:58:42Z,,version-bump-approval,"Version bumps only — no other field changes, no added or changed URLs. Per sig-practices.md (PRs from bots).

3 files bumped:
  1.16.0-beta.1 -> 1.17.0-beta.1  (2)
  6.3.0 -> 6.4.0  (1)"
10873,https://github.com/open-telemetry/opentelemetry.io/pull/10873,merged,issue_comment,chalin,2026-07-17T10:23:15Z,,broken-link,"- Refcache update done using: `/refresh-refcache-pr-fix`
- Re-checked cached 4XX URLs (npm.com now 2XX)
- Updated dead BMC Helix metric API link to BMC docs search URL b/c direct link includes docs versions, which will rot over time as older versions are dropped. Besides, this entry has caused too much churn already. /cc @vitorvasc 
- All refcache entries now 2XX."
10873,https://github.com/open-telemetry/opentelemetry.io/pull/10873,merged,review_approved,chalin,2026-07-17T10:25:02Z,,approval-note,LGTM once all checks pass
10880,https://github.com/open-telemetry/opentelemetry.io/pull/10880,merged,review_approved,chalin,2026-07-18T11:11:05Z,,version-bump-approval,"Version bumps only — no other field changes, no added or changed URLs. Per sig-practices.md (PRs from bots).

23 files bumped:
  1.16.0 -> 1.17.0  (8)
  1.16.0-beta.1 -> 1.17.0-beta.1  (8)
  1.0.0-alpha.9 -> 1.0.0-alpha.10  (1)
  1.0.0-beta.7 -> 1.0.0-beta.8  (1)
  1.16.0-alpha.1 -> 1.17.0-alpha.1  (1)
  1.0.0-beta.13 -> 1.0.0-beta.14  (1)
  1.16.0-beta.2 -> 1.17.0-beta.1  (1)
  1.16.0-rc.1 -> 1.17.0-rc.1  (1)
  v0.2.1 -> v0.3.1  (1)"
10909,https://github.com/open-telemetry/opentelemetry.io/pull/10909,merged,issue_comment,opentelemetry-pr-dashboard,2026-07-20T18:44:42Z,,bot-status,"<!-- pull-request-dashboard-status -->
<!-- pull-request-dashboard-status-revision:9 -->
## Pull request dashboard status

_Status last refreshed: 2026-07-21 05:07:28 UTC._

- **Status:** Merged.

_This automated status or its linked feedback items may be incorrect. If something looks wrong, [report it](https://github.com/open-telemetry/shared-workflows/issues/new?template=incorrect-pr-dashboard-result.md&title=PR+dashboard+result+looks+incorrect&body=PR%3A+https%3A%2F%2Fgithub.com%2Fopen-telemetry%2Fopentelemetry.io%2Fpull%2F10909%0A%0AWhat+looks+incorrect%3A%0A) with the result you expected._"
10916,https://github.com/open-telemetry/opentelemetry.io/pull/10916,merged,issue_comment,opentelemetry-pr-dashboard,2026-07-21T05:39:25Z,,bot-status,"<!-- pull-request-dashboard-status -->
<!-- pull-request-dashboard-status-revision:9 -->
## Pull request dashboard status

_Status last refreshed: 2026-07-21 06:06:34 UTC._

- **Status:** Merged.

_This automated status or its linked feedback items may be incorrect. If something looks wrong, [report it](https://github.com/open-telemetry/shared-workflows/issues/new?template=incorrect-pr-dashboard-result.md&title=PR+dashboard+result+looks+incorrect&body=PR%3A+https%3A%2F%2Fgithub.com%2Fopen-telemetry%2Fopentelemetry.io%2Fpull%2F10916%0A%0AWhat+looks+incorrect%3A%0A) with the result you expected._"
10918,https://github.com/open-telemetry/opentelemetry.io/pull/10918,merged,issue_comment,opentelemetry-pr-dashboard,2026-07-21T06:11:03Z,,bot-status,"<!-- pull-request-dashboard-status -->
<!-- pull-request-dashboard-status-revision:9 -->
## Pull request dashboard status

_Status last refreshed: 2026-07-21 06:17:42 UTC._

- **Status:** Merged.

_This automated status or its linked feedback items may be incorrect. If something looks wrong, [report it](https://github.com/open-telemetry/shared-workflows/issues/new?template=incorrect-pr-dashboard-result.md&title=PR+dashboard+result+looks+incorrect&body=PR%3A+https%3A%2F%2Fgithub.com%2Fopen-telemetry%2Fopentelemetry.io%2Fpull%2F10918%0A%0AWhat+looks+incorrect%3A%0A) with the result you expected._"
10942,https://github.com/open-telemetry/opentelemetry.io/pull/10942,merged,issue_comment,opentelemetry-pr-dashboard,2026-07-22T05:38:51Z,,bot-status,"<!-- pull-request-dashboard-status -->
<!-- pull-request-dashboard-status-revision:9 -->
## Pull request dashboard status

_Status last refreshed: 2026-07-22 09:26:32 UTC._

- **Status:** Merged.

_This automated status or its linked feedback items may be incorrect. If something looks wrong, [report it](https://github.com/open-telemetry/shared-workflows/issues/new?template=incorrect-pr-dashboard-result.md&title=PR+dashboard+result+looks+incorrect&body=PR%3A+https%3A%2F%2Fgithub.com%2Fopen-telemetry%2Fopentelemetry.io%2Fpull%2F10942%0A%0AWhat+looks+incorrect%3A%0A) with the result you expected._"
10983,https://github.com/open-telemetry/opentelemetry.io/pull/10983,merged,issue_comment,opentelemetry-pr-dashboard,2026-07-23T05:41:36Z,,bot-status,"<!-- pull-request-dashboard-status -->
<!-- pull-request-dashboard-status-revision:13 -->
## Pull request dashboard status

_Status last refreshed: 2026-07-23 07:36:36 UTC._

- **Status:** Merged.

_This automated status or its linked feedback items may be incorrect. If something looks wrong, please [report it](https://github.com/open-telemetry/shared-workflows/issues/new?template=incorrect-pr-dashboard-result.md&title=PR+dashboard+result+looks+incorrect&body=PR%3A+https%3A%2F%2Fgithub.com%2Fopen-telemetry%2Fopentelemetry.io%2Fpull%2F10983%0A%0ACurrent+live+status+comment%3A%0A%3E+%3C%21--+pull-request-dashboard-status+--%3E%0A%3E+%3C%21--+pull-request-dashboard-status-revision%3A13+--%3E%0A%3E+%23%23+Pull+request+dashboard+status%0A%3E+%0A%3E+_Status+last+refreshed%3A+2026-07-23+07%3A36%3A36+UTC._%0A%3E+%0A%3E+-+%2A%2AStatus%3A%2A%2A+Merged.%0A%0AWhat+looks+incorrect%3A%0A) with the result you expected._"
10985,https://github.com/open-telemetry/opentelemetry.io/pull/10985,merged,issue_comment,opentelemetry-pr-dashboard,2026-07-23T06:27:25Z,,bot-status,"<!-- pull-request-dashboard-status -->
<!-- pull-request-dashboard-status-revision:13 -->
## Pull request dashboard status

_Status last refreshed: 2026-07-24 15:17:43 UTC._

- **Status:** Merged.

_This automated status or its linked feedback items may be incorrect. If something looks wrong, please [report it](https://github.com/open-telemetry/shared-workflows/issues/new?template=incorrect-pr-dashboard-result.md&title=PR+dashboard+result+looks+incorrect&body=PR%3A+https%3A%2F%2Fgithub.com%2Fopen-telemetry%2Fopentelemetry.io%2Fpull%2F10985%0A%0ACurrent+live+status+comment%3A%0A%3E+%3C%21--+pull-request-dashboard-status+--%3E%0A%3E+%3C%21--+pull-request-dashboard-status-revision%3A13+--%3E%0A%3E+%23%23+Pull+request+dashboard+status%0A%3E+%0A%3E+_Status+last+refreshed%3A+2026-07-24+15%3A17%3A43+UTC._%0A%3E+%0A%3E+-+%2A%2AStatus%3A%2A%2A+Merged.%0A%0AWhat+looks+incorrect%3A%0A) with the result you expected._"
10985,https://github.com/open-telemetry/opentelemetry.io/pull/10985,merged,issue_comment,vitorvasc,2026-07-24T15:07:46Z,,broken-link,"Refcache update done using: `/refresh-refcache-pr-fix`

Fixed a stale geminicli.com anchor in the registry and restored 48 refcache success entries (bot-walled hosts, client-side-only fragments) that the refresh had dropped; the link check now passes locally with 0 errors (203130 OK / 68044 unique)."
11002,https://github.com/open-telemetry/opentelemetry.io/pull/11002,merged,issue_comment,opentelemetry-pr-dashboard,2026-07-24T05:38:41Z,,bot-status,"<!-- pull-request-dashboard-status -->
<!-- pull-request-dashboard-status-revision:13 -->
## Pull request dashboard status

_Status last refreshed: 2026-07-24 10:40:26 UTC._

- **Status:** Merged.

_This automated status or its linked feedback items may be incorrect. If something looks wrong, please [report it](https://github.com/open-telemetry/shared-workflows/issues/new?template=incorrect-pr-dashboard-result.md&title=PR+dashboard+result+looks+incorrect&body=PR%3A+https%3A%2F%2Fgithub.com%2Fopen-telemetry%2Fopentelemetry.io%2Fpull%2F11002%0A%0ACurrent+live+status+comment%3A%0A%3E+%3C%21--+pull-request-dashboard-status+--%3E%0A%3E+%3C%21--+pull-request-dashboard-status-revision%3A13+--%3E%0A%3E+%23%23+Pull+request+dashboard+status%0A%3E+%0A%3E+_Status+last+refreshed%3A+2026-07-24+10%3A40%3A26+UTC._%0A%3E+%0A%3E+-+%2A%2AStatus%3A%2A%2A+Merged.%0A%0AWhat+looks+incorrect%3A%0A) with the result you expected._"
11021,https://github.com/open-telemetry/opentelemetry.io/pull/11021,merged,issue_comment,opentelemetry-pr-dashboard,2026-07-25T05:37:40Z,,bot-status,"<!-- pull-request-dashboard-status -->
<!-- pull-request-dashboard-status-revision:13 -->
## Pull request dashboard status

_Status last refreshed: 2026-07-26 08:36:08 UTC._

- **Status:** Merged.

_This automated status or its linked feedback items may be incorrect. If something looks wrong, please [report it](https://github.com/open-telemetry/shared-workflows/issues/new?template=incorrect-pr-dashboard-result.md&title=PR+dashboard+result+looks+incorrect&body=PR%3A+https%3A%2F%2Fgithub.com%2Fopen-telemetry%2Fopentelemetry.io%2Fpull%2F11021%0A%0ACurrent+live+status+comment%3A%0A%3E+%3C%21--+pull-request-dashboard-status+--%3E%0A%3E+%3C%21--+pull-request-dashboard-status-revision%3A13+--%3E%0A%3E+%23%23+Pull+request+dashboard+status%0A%3E+%0A%3E+_Status+last+refreshed%3A+2026-07-26+08%3A36%3A08+UTC._%0A%3E+%0A%3E+-+%2A%2AStatus%3A%2A%2A+Merged.%0A%0AWhat+looks+incorrect%3A%0A) with the result you expected._"
11021,https://github.com/open-telemetry/opentelemetry.io/pull/11021,merged,review_approved,chalin,2026-07-26T08:31:54Z,,version-bump-approval,"Version bumps only — no other field changes, no added or changed URLs. Per sig-practices.md (PRs from bots).

2 files bumped
  1.8.2 -> 1.8.3  (1)
  1.0.0-alpha.10 -> 1.0.0-alpha.11  (1)"
